terrain,density,seed,numUAV,mission_time_s,fleet_energy_MJ,energy_per_UAV_MJ,HPC_pct,sorties,energy_per_bit_J,any_collision,met_hpc_target,composite_score,is_optimal_for_seed
flat,high,24204,11,4385,16.8082323248129,1.52802112043753,86.2242052426102,19,1473.10369906399,1,1,8.76151047929905,0
flat,high,24204,12,4137.5,16.8093776593403,1.40078147161169,85.1087562744004,19,1460.27152777668,1,1,8.72412898759829,0
flat,high,24205,1,5525,9.70025897584103,9.70025897584103,85.2421652421652,11,1070.67418017561,0,1,0.4,0
flat,high,24205,2,3506.25,10.5956817465866,5.2978408732933,85.1851851851852,12,1073.10787490377,0,1,0.13237137547365,1
flat,high,24205,3,3076.25,12.3841737217523,4.12805790725075,86.8376068376068,14,1098.84895045299,0,1,0.136375182392514,0
flat,high,24205,4,3146.25,12.3563334487125,3.08908336217812,85.2421652421652,14,1104.06845619338,0,1,0.14824208538509,0
flat,high,24205,5,3067.5,13.2663936082677,2.65327872165354,86.7806267806268,15,1098.26061911921,1,1,8.16196837632632,0
flat,high,24205,6,2800,12.3910808612156,2.06518014353593,85.0712250712251,14,1149.10797260001,1,1,8.11961470308082,0
flat,high,24205,7,3676.25,13.2694424371194,1.8956346338742,86.6666666666667,15,1300.30105340338,0,1,0.346200715778776,0
flat,high,24205,8,3505,14.118061704299,1.76475771303737,86.5527065527066,16,1266.9945056922,1,1,8.33155782714865,0
flat,high,24205,9,3551.25,14.1283935298028,1.56982150331142,87.008547008547,16,1311.11575608008,1,1,8.35936286870507,0
flat,high,24205,10,3605,14.1498950527372,1.41498950527372,85.014245014245,16,1373.50887705828,1,1,8.39718427076766,0
flat,high,24205,11,4378.75,16.7902171427735,1.52638337661577,85.3561253561254,19,1512.66375328018,1,1,8.65730795938535,0
flat,high,24205,12,5392.5,19.4472547046704,1.62060455872253,85.6410256410256,22,1710.17282118294,1,1,8.9805504587156,0
flat,high,24206,1,5993.75,10.5844013511534,10.5844013511534,86.8051656372824,12,1042.13406745918,0,1,0.4,0
flat,high,24206,2,3525,10.5937512573785,5.29687562868925,85.4014598540146,12,1044.34326892306,0,1,0.0878612747313903,0
flat,high,24206,3,2913.75,11.5063118333797,3.83543727779322,86.5805727119596,13,1042.73770584139,0,1,0.0604722018758194,1
flat,high,24206,4,3028.75,12.3688838032345,3.09222095080862,86.9174620999438,14,1067.84558568579,1,1,8.14019897703775,0
flat,high,24206,5,3090,12.385314519758,2.47706290395161,85.906793935991,14,1095.58516994351,1,1,8.16711961861496,0
flat,high,24206,6,2886.25,12.3986096815384,2.06643494692306,86.5244244806289,14,1124.3744787975,1,1,8.16083460058317,0
flat,high,24206,7,3201.25,13.2670367110909,1.89529095872727,85.8506457046603,15,1166.08005941027,1,1,8.27722926135668,0
flat,high,24206,8,3925,15.0315847338839,1.87894809173549,86.0190903986524,17,1290.28519837337,1,1,8.55027489061733,0
flat,high,24206,9,2850,13.2730624589268,1.47478471765853,85.5699045480067,15,1202.24290361201,1,1,8.25660522403257,0
flat,high,24206,10,4255,15.9067190834245,1.59067190834245,87.478944413251,18,1413.3517140854,1,1,8.7223409462224,0
flat,high,24206,11,4070,15.0195750860932,1.36541591691756,85.0084222346996,17,1499.3482999376,1,1,8.70522349652161,0
flat,high,24206,12,3361.25,14.1695504587874,1.18079587156561,85.0645704660303,16,1380.30236500485,1,1,8.48902002545243,0
flat,high,24207,1,6020,10.5747023172036,10.5747023172036,86.0079954311822,12,1060.81590632782,0,1,0.412205801468707,0
flat,high,24207,2,3868.75,11.4667782845472,5.73338914227361,85.5511136493432,13,1043.51187690151,0,1,0.151830170082432,0
flat,high,24207,3,3132.5,12.3818369203422,4.12727897344741,86.8075385494003,14,1063.84807050615,0,1,0.115306269671327,1
flat,high,24207,4,3416.25,14.1540291847353,3.53850729618382,87.0930896630497,16,1072.40878748131,0,1,0.259661619645885,0
flat,high,24207,5,3231.25,12.3673133265078,2.47346266530157,85.7224443175328,14,1145.82728429245,0,1,0.186000467779911,0
flat,high,24207,6,3443.75,14.1342893438337,2.35571489063896,87.0930896630497,16,1149.94187500711,1,1,8.31705808563292,0
flat,high,24207,7,3290,13.2457916805959,1.89225595437084,85.8937749857224,15,1242.81811913745,1,1,8.31163289912579,0
flat,high,24207,8,3558.75,14.1490912487762,1.76863640609702,85.3226727584238,16,1297.55639304496,1,1,8.43793912917769,0
flat,high,24207,9,3733.75,15.027149491987,1.66968327688745,86.9788692175899,17,1333.88187161796,1,1,8.53686025921124,0
flat,high,24207,10,3970,15.0019104216808,1.50019104216808,86.521987435751,17,1425.20193490594,1,1,8.63259220663591,0
flat,high,24207,11,3942.5,15.944467226482,1.44949702058927,85.3226727584238,18,1432.22250938793,1,1,8.68639391915077,0
flat,high,24207,12,3975,15.9246350029364,1.32705291691137,85.8937749857224,18,1468.81855104327,1,1,8.71560196275413,0
flat,high,24208,1,5938.75,10.575090638592,10.575090638592,86.0632981676846,12,1113.33194582475,0,1,0.419925978881851,0
flat,high,24208,2,4145,12.3604149316901,6.18020746584505,85.341476957246,14,1076.98676625878,0,1,0.228366341984071,0
flat,high,24208,3,3342.5,13.2435511299963,4.4145170433321,86.3964464186563,15,1089.89838713211,0,1,0.162231041245487,0
flat,high,24208,4,3036.25,13.259178894521,3.31479472363025,85.6746252082177,15,1120.48611893139,0,1,0.13745701877621,1
flat,high,24208,5,3200,13.2515707033673,2.65031414067346,85.6746252082177,15,1135.06881567619,0,1,0.167696598169756,0
flat,high,24208,6,3170,13.2551629144086,2.2091938190681,87.0072182121044,15,1212.14069985726,1,1,8.20596837480314,0
flat,high,24208,7,4078.75,14.1502148985133,2.02145927121618,87.0072182121044,16,1344.59804463754,1,1,8.44170867976104,0
flat,high,24208,8,3661.25,13.252425863948,1.6565532329935,85.1193781232649,15,1389.01536321483,1,1,8.37052302325456,0
flat,high,24208,9,3562.5,14.1558527182638,1.57287252425154,85.6191004997224,16,1329.56810584432,1,1,8.36256169233629,0
flat,high,24208,10,3717.5,15.9262373350608,1.59262373350608,86.9516935036091,18,1355.04390059555,1,1,8.47282418890016,0
flat,high,24208,11,4058.75,15.9033949872862,1.44576318066238,85.7856746252082,18,1452.32699863761,1,1,8.57222051662132,0
flat,high,24208,12,4616.25,17.6628017808874,1.47190014840728,85.6746252082177,20,1624.18968835572,1,1,8.81774332472007,0
flat,high,24209,1,5930,10.5783236499086,10.5783236499086,87.3731679819617,12,1069.51013554268,0,1,0.453809947770132,0
flat,high,24209,2,3217.5,9.70839129922134,4.85419564961067,86.5276211950395,11,1054.81828043974,0,1,0.0524033968925383,1
flat,high,24209,3,2908.75,11.4891084431492,3.82970281438305,87.260428410372,13,1053.85519869174,0,1,0.0982949132928953,0
flat,high,24209,4,3016.25,13.2474157202797,3.31185393006992,86.5276211950395,15,1090.78994564316,0,1,0.224805820496413,0
flat,high,24209,5,2815,12.3810685501592,2.47621371003184,85.2874859075535,14,1122.30701820151,0,1,0.180494854981922,0
flat,high,24209,6,3113.75,12.3740095159221,2.06233491932035,87.0349492671928,14,1173.48969733495,1,1,8.25667376154147,0
flat,high,24209,7,3367.5,13.2493719480712,1.89276742115302,86.1894024802706,15,1238.76184276204,1,1,8.38032198573048,0
flat,high,24209,8,3663.75,13.2706652541785,1.65883315677231,85.1183765501691,15,1337.36418342523,1,1,8.49290587496144,0
flat,high,24209,9,3448.75,13.2609289242816,1.4734365471424,85.9639233370913,15,1347.29371448485,1,1,8.47222864433623,0
flat,high,24209,10,4198.75,15.901731213682,1.5901731213682,86.8658399098083,18,1435.02709814354,1,1,8.76186262052863,0
flat,high,24209,11,3165,14.1605498772048,1.28732271610952,86.4712514092446,16,1325.96905078183,1,1,8.46347078720013,0
flat,high,24209,12,3578.75,15.0340249598746,1.25283541332289,86.9222096956032,17,1456.25500654121,1,1,8.65604289986092,0
flat,high,24210,1,5930,10.5808532533947,10.5808532533947,86.2298722931705,12,1107.41890305769,0,1,0.418712980726491,0
flat,high,24210,2,3540,10.6043489627453,5.30217448137265,85.1193781232649,12,1073.645382885,0,1,0.0841099964450572,0
flat,high,24210,3,2916.25,11.4793494977716,3.82644983259052,85.7301499167129,13,1077.6412011529,0,1,0.0527978888994127,1
flat,high,24210,4,3046.25,13.2548100176777,3.31370250441944,86.0632981676846,15,1080.40889292433,1,1,8.17154125785909,0
flat,high,24210,5,3157.5,13.2763591512303,2.65527183024605,85.9522487506941,15,1169.84588229681,0,1,0.237074678867772,0
flat,high,24210,6,4370,14.1280413966326,2.35467356610543,86.8961687951138,16,1310.95739912066,1,1,8.52413813472333,0
flat,high,24210,7,3715,13.252665273792,1.893237896256,86.2298722931705,15,1302.25611883057,1,1,8.38309982287946,0
flat,high,24210,8,3395,13.2511132502163,1.65638915627704,85.7301499167129,15,1329.54775555464,1,1,8.3556619900731,0
flat,high,24210,9,3085,13.2711615074136,1.47457350082374,85.7856746252082,15,1294.54633414234,1,1,8.29625259488159,0
flat,high,24210,10,3770,15.020794042619,1.5020794042619,86.3964464186563,17,1387.82002786132,1,1,8.53735116200506,0
flat,high,24210,11,3732.5,15.0621453471275,1.36928594064796,86.2853970016657,17,1460.86704436155,1,1,8.57517533438573,0
flat,high,24210,12,4297.5,15.909599947963,1.32579999566359,85.0083287062743,18,1615.09071433144,1,1,8.78332642057238,0
flat,high,24211,1,5981.25,10.5749264336117,10.5749264336117,87.2582480091013,12,1036.25174687323,0,1,0.403642297881059,0
flat,high,24211,2,3527.5,10.5929879381202,5.2964939690601,85.1535836177474,12,1029.59982901392,0,1,0.0664080890776507,1
flat,high,24211,3,3411.25,13.2536212745793,4.4178737581931,86.6894197952218,15,1050.74544600187,0,1,0.162024593030052,0
flat,high,24211,4,3050,12.3723476303816,3.0930869075954,86.0637087599545,14,1068.34253330159,0,1,0.0893663815078924,0
flat,high,24211,5,3045,12.3759303428901,2.47518606857802,85.608646188851,14,1124.48692083916,0,1,0.119561927323346,0
flat,high,24211,6,4147.5,14.1323869271125,2.35539782118541,86.518771331058,16,1216.74565763459,1,1,8.38620404026469,0
flat,high,24211,7,4193.75,14.13612888548,2.01944698364001,86.4050056882821,16,1307.52972690595,1,1,8.44235442554677,0
flat,high,24211,8,3872.5,14.1329621474136,1.7666202684267,86.1205915813424,16,1282.58275764153,1,1,8.38481238528004,0
flat,high,24211,9,3963.75,15.0184805352712,1.66872005947457,85.2104664391354,17,1328.76978538044,1,1,8.45577370462886,0
flat,high,24211,10,3667.5,15.041476314143,1.5041476314143,85.4379977246872,17,1324.43302858251,1,1,8.41390470173956,0
flat,high,24211,11,5346.25,18.5668467462909,1.68789515875371,85.608646188851,21,1577.48894268843,1,1,8.9134951042997,0
flat,high,24211,12,4788.75,17.6529361688279,1.47107801406899,85.4379977246872,20,1549.00357693503,1,1,8.78764426363788,0
flat,high,24212,1,5518.75,9.69931592229933,9.69931592229933,85.7545045045045,11,1078.03082905511,0,1,0.405025758904126,0
flat,high,24212,2,3810,11.4682738644577,5.73413693222883,86.036036036036,13,1071.28636781919,0,1,0.254703568500139,0
flat,high,24212,3,2901.25,11.4956075008129,3.83186916693762,85.0788288288288,13,1081.21571626893,0,1,0.140722091225705,0
flat,high,24212,4,3037.5,12.3852115734596,3.0963028933649,87.1621621621622,14,1099.14148515035,0,1,0.215434350006134,0
flat,high,24212,5,2556.25,11.4820007135696,2.29640014271392,85.5855855855856,13,1091.57798021029,0,1,0.101204388124175,1
flat,high,24212,6,3048.75,12.3741752187885,2.06236253646476,86.8243243243243,14,1184.29770094566,1,1,8.27987611991526,0
flat,high,24212,7,3708.75,15.0188143274851,2.14554490392644,86.4864864864865,17,1249.04797316403,1,1,8.54494636270337,0
flat,high,24212,8,2881.25,12.40717091927,1.55089636490875,86.204954954955,14,1225.09416691507,1,1,8.28925364350651,0
flat,high,24212,9,3888.75,14.1367921522233,1.57075468358036,85.8671171171171,16,1402.12806847683,1,1,8.6407288005837,0
flat,high,24212,10,3776.25,15.023053692314,1.5023053692314,86.4864864864865,17,1360.3772026901,1,1,8.63722401647411,0
flat,high,24212,11,3822.5,15.0405593075086,1.36732357340987,86.036036036036,17,1473.87996798459,1,1,8.72889273334671,0
flat,high,24212,12,3786.25,15.9119357959546,1.32599464966288,86.8806306306306,18,1443.86544946876,1,1,8.74371008078137,0
flat,high,24213,1,6256.25,11.4601893909646,11.4601893909646,86.6369710467706,13,1136.06311534229,0,1,0.536019600015537,0
flat,high,24213,2,3271.25,9.71095196131362,4.85547598065681,85.3563474387528,11,1064.92791916071,0,1,0.0583690987124464,1
flat,high,24213,3,3112.5,12.3859375444696,4.12864584815655,87.3608017817372,14,1086.43425494541,0,1,0.184957261093501,0
flat,high,24213,4,2922.5,12.3748766439233,3.09371916098083,85.6347438752784,14,1099.46109084087,0,1,0.172118269686397,0
flat,high,24213,5,3038.75,13.270052194292,2.65401043885841,87.8062360801782,15,1112.00013448994,1,1,8.23773678807575,0
flat,high,24213,6,2761.25,12.4033313767017,2.06722189611695,86.4142538975501,14,1157.64995338167,1,1,8.19720651796116,0
flat,high,24213,7,3068.75,13.2591150364955,1.89415929092793,85.5790645879733,15,1217.65502797415,1,1,8.31720963406295,0
flat,high,24213,8,3270,14.1459630621279,1.76824538276599,86.6926503340757,16,1262.67640802331,1,1,8.41569397807598,0
flat,high,24213,9,3668.75,14.1399085004198,1.57110094449109,86.7483296213808,16,1348.20919372768,1,1,8.52302336647539,0
flat,high,24213,10,3752.5,15.0335071960183,1.50335071960183,85.913140311804,17,1415.42341458623,1,1,8.62446893628631,0
flat,high,24213,11,3865,15.9158000028847,1.44689090935315,86.4142538975501,18,1425.96930615088,1,1,8.68759175361561,0
flat,high,24213,12,3887.5,15.9235914546773,1.32696595455644,85.3006681514477,18,1478.89551394108,1,1,8.72889842632332,0
flat,high,24214,1,6446.25,11.4665977079546,11.4665977079546,86.5470852017937,13,1075.22446109648,0,1,0.4,0
flat,high,24214,2,3755,11.477478077682,5.73873903884099,86.8273542600897,13,1089.67878343775,0,1,0.0833277907113663,0
flat,high,24214,3,3313.75,13.2624099950457,4.4208033316819,85.5381165919283,15,1089.2478073843,0,1,0.116055642218538,0
flat,high,24214,4,3136.25,12.3780487440874,3.09451218602185,85.0336322869955,14,1098.45742140331,0,1,0.056967362628955,1
flat,high,24214,5,3355,13.2428476727341,2.64856953454682,85.3139013452915,15,1141.01026704733,0,1,0.148845289797549,0
flat,high,24214,6,3255,13.2553878304982,2.20923130508303,87.9484304932735,15,1176.70582760594,0,1,0.157193355842998,0
flat,high,24214,7,4161.25,15.0123862691951,2.14462660988502,86.5470852017937,17,1285.20376592385,1,1,8.41191316328485,0
flat,high,24214,8,3732.5,15.0357272393998,1.87946590492497,86.5470852017937,17,1286.53483311525,1,1,8.36196818286399,0
flat,high,24214,9,4171.25,15.9151693122364,1.76835214580405,87.3878923766816,18,1381.17973562366,1,1,8.51007365870356,0
flat,high,24214,10,3778.75,15.911788703675,1.5911788703675,85.762331838565,18,1340.88116664969,1,1,8.44009513100059,0
flat,high,24214,11,4646.25,17.6625731415449,1.60568846741317,85.3699551569507,20,1506.23983522205,1,1,8.72141395884458,0
flat,high,24214,12,4743.75,17.6721432340577,1.47267860283814,86.0986547085202,20,1615.34561859632,1,1,8.79425981873112,0
flat,high,24215,1,6000,10.5853444046951,10.5853444046951,85.6090651558074,12,1079.22130972078,0,1,0.404145835014241,0
flat,high,24215,2,3783.75,11.4851423288712,5.74257116443559,87.9886685552408,13,1093.32448952117,0,1,0.165395345395397,0
flat,high,24215,3,3155,12.3753265155843,4.1251088385281,86.2322946175637,14,1072.11160318219,0,1,0.113697233300253,0
flat,high,24215,4,2948.75,12.3750408128237,3.09376020320592,86.685552407932,14,1086.88645794413,0,1,0.095260863291924,1
flat,high,24215,5,2991.25,12.3647003111967,2.47294006223933,85.8356940509915,14,1128.919536574,1,1,8.12484219588217,0
flat,high,24215,6,3627.5,13.2324264828102,2.20540441380169,86.4022662889518,15,1251.30331319791,0,1,0.321625038844612,0
flat,high,24215,7,3158.75,12.3795188500252,1.76850269286074,85.5524079320113,14,1266.37772508618,1,1,8.22767288804968,0
flat,high,24215,8,3290,13.2413090738773,1.65516363423467,86.9121813031161,15,1308.72035368545,1,1,8.31129212300995,0
flat,high,24215,9,4271.25,15.9103893083897,1.76782103426552,85.8356940509915,18,1435.03461816485,1,1,8.64280397967737,0
flat,high,24215,10,3580,15.0374728843152,1.50374728843152,85.8923512747875,17,1351.4072119709,1,1,8.46115943889616,0
flat,high,24215,11,4593.75,16.7819748980468,1.52563408164062,86.2889518413598,19,1586.58262150576,1,1,8.81564932404752,0
flat,high,24215,12,4223.75,16.7816520306244,1.39847100255204,86.1756373937677,19,1511.851952705,1,1,8.72355179306289,0
flat,high,24216,1,6378.75,11.4680489057403,11.4680489057403,85.778527262507,13,1086.18406719016,0,1,0.41531747913281,0
flat,high,24216,2,3761.25,11.469245770821,5.73462288541049,86.0595840359753,13,1076.42465918949,0,1,0.109055092727994,0
flat,high,24216,3,2892.5,11.4883295945878,3.82944319819592,87.0151770657673,13,1061.22909236678,0,1,0.000858760091174634,1
flat,high,24216,4,3207.5,12.376258303865,3.09406457596625,85.1039910061833,14,1100.12132975869,0,1,0.0984711988755784,0
flat,high,24216,5,3906.25,14.1377284741971,2.82754569483941,87.0151770657673,16,1168.47541820274,0,1,0.295186583766594,0
flat,high,24216,6,3585,12.3555475233704,2.05925792056173,85.3850477796515,14,1238.62596626485,0,1,0.225922029927805,0
flat,high,24216,7,3758.75,14.1481332362731,2.02116189089616,87.2400224845419,16,1267.92986902166,0,1,0.339749134267015,0
flat,high,24216,8,3327.5,13.2805486308781,1.66006857885976,86.6779089376054,15,1225.19077723272,0,1,0.227298809737061,0
flat,high,24216,9,4101.25,15.0188243105716,1.66875825673017,86.4530635188308,17,1405.65780127977,1,1,8.50045272729727,0
flat,high,24216,10,4160,15.0205536592009,1.50205536592009,85.1039910061833,17,1462.79382942285,1,1,8.54233708039183,0
flat,high,24216,11,4833.75,17.6838140486596,1.60761945896905,85.0477796514896,20,1549.98395745292,1,1,8.78593086704982,0
flat,high,24216,12,4877.5,18.5529224539789,1.54607687116491,86.8465430016863,21,1535.87814943217,1,1,8.81909367209684,0
flat,high,24217,1,6031.25,10.5799412584592,10.5799412584592,85.9550561797753,12,1060.24149158597,0,1,0.4,0
flat,high,24217,2,3771.25,11.4864293216766,5.74321466083829,86.3483146067416,13,1089.5082380111,0,1,0.156472497484383,0
flat,high,24217,3,3565,14.1466900561643,4.71556335205475,85.8426966292135,16,1073.76646933382,0,1,0.222604593559993,0
flat,high,24217,4,2927.5,12.3704683636793,3.09261709091982,85.1685393258427,14,1070.69733573887,0,1,0.0722133955980885,1
flat,high,24217,5,3313.75,14.1503337878295,2.8300667575659,86.6292134831461,16,1128.55888062667,1,1,8.21589957821976,0
flat,high,24217,6,3248.75,13.249170768543,2.2081951280905,85.6741573033708,15,1170.20963408204,1,1,8.19304367217067,0
flat,high,24217,7,3445,14.1371629684167,2.01959470977382,86.2359550561798,16,1236.2361797644,1,1,8.28250644797405,0
flat,high,24217,8,3262.5,14.15356109577,1.76919513697125,85.8426966292135,16,1229.53778433061,1,1,8.25648118308299,0
flat,high,24217,9,3775,15.0256151969511,1.66951279966123,85.4494382022472,17,1348.51443055484,1,1,8.41078114264397,0
flat,high,24217,10,4360,15.9215545218353,1.59215545218353,85.7865168539326,18,1516.09824690524,1,1,8.59797819966524,0
flat,high,24217,11,5496.25,18.5567423833661,1.68697658030601,85.9550561797753,21,1703.89557740955,1,1,8.93105114780507,0
flat,high,24217,12,4222.5,16.8088069028685,1.40073390857237,86.1797752808989,19,1513.80197131125,1,1,8.61255616070277,0
flat,high,24218,1,5886.25,10.5742518786028,10.5742518786028,86.8020304568528,12,1117.03203854037,0,1,0.342472874324487,0
flat,high,24218,2,3503.75,10.5913858588727,5.29569292943635,87.0840383530739,12,1089.32937900409,0,1,0.0863506957849629,1
flat,high,24218,3,2671.25,10.6159577681391,3.5386525893797,85.7868020304569,12,1100.21465931496,1,1,8.0058324843136,0
flat,high,24218,4,3227.5,12.3742955662326,3.09357389155814,85.3919909757473,14,1116.13475616732,1,1,8.12924819605221,0
flat,high,24218,5,3153.75,12.3688460745024,2.47376921490049,85.2227862380147,14,1163.69568122712,1,1,8.14076752402792,0
flat,high,24218,6,3393.75,13.2572765792766,2.2095460965461,87.0840383530739,15,1207.59737507705,0,1,0.213448420854525,0
flat,high,24218,7,6553.75,17.6492369832928,2.52131956904183,85.2227862380147,20,1605.40966731881,1,1,8.84944582197942,0
flat,high,24218,8,4708.75,15.8999049984237,1.98748812480296,85.6175972927242,18,1433.23781012706,1,1,8.53014627433261,0
flat,high,24218,9,6323.75,19.418093217614,2.15756591306823,87.7608573040045,22,1681.11581075077,1,1,8.91647772317304,0
flat,high,24218,10,5171.25,17.6560344508847,1.76560344508847,85.3919909757473,20,1616.40604042397,1,1,8.7117052336922,0
flat,high,24218,11,4390,15.9130269184959,1.44663881077235,86.5200225606317,18,1555.58094011677,1,1,8.54740412510073,0
flat,high,24218,12,5411.25,18.5465592659615,1.54554660549679,85.9560067681895,21,1828.52713081757,1,1,8.85272824015178,0
flat,high,24219,1,5433.75,9.70217393574605,9.70217393574605,85.277463193658,11,1093.96820481102,0,1,0.425789527427219,0
flat,high,24219,2,3543.75,10.5994095786287,5.29970478931435,86.9762174405436,12,1064.95607273522,0,1,0.156143549233788,1
flat,high,24219,3,3407.5,13.2669033521306,4.42230111737688,85.7870894677237,15,1058.09202146073,0,1,0.243057777137221,0
flat,high,24219,4,3138.75,12.3922232164685,3.09805580411712,86.3533408833522,14,1085.56218992826,1,1,8.18515331915918,0
flat,high,24219,5,3158.75,13.2712267453916,2.65424534907833,85.5605889014723,15,1133.12603238832,1,1,8.25945307329421,0
flat,high,24219,6,2796.25,12.3774750475465,2.06291250792441,85.3340883352208,14,1128.6127488127,1,1,8.16353494358406,0
flat,high,24219,7,2923.75,12.381051093331,1.76872158476157,85.5039637599094,14,1181.54337444512,1,1,8.22107135156658,0
flat,high,24219,8,3080,13.2589012936075,1.65736266170093,86.5232163080408,15,1231.12413365146,1,1,8.31743582351813,0
flat,high,24219,9,3655,15.0269254608345,1.66965838453717,87.0328425821065,17,1315.61555062312,1,1,8.53994942181374,0
flat,high,24219,10,3152.5,13.2831287847955,1.32831287847955,85.1642129105323,15,1318.54421156811,1,1,8.3922947328535,0
flat,high,24219,11,3752.5,15.0229986578773,1.36572715071612,85.1642129105323,17,1473.12298061139,1,1,8.66779444546369,0
flat,high,24219,12,4095,16.814735440204,1.40122795335033,85.3907134767837,19,1475.42634584728,1,1,8.79696682464455,0
flat,high,24220,1,6027.5,10.5773517435453,10.5773517435453,87.0360110803324,12,1097.96921862977,0,1,0.4,0
flat,high,24220,2,3790,11.4844988324685,5.74224941623423,86.5927977839335,13,1110.49213996436,0,1,0.168017981018257,1
flat,high,24220,3,3620,14.1512399029032,4.71707996763442,85.5401662049861,16,1109.43744404544,0,1,0.323602523386187,0
flat,high,24220,4,3352.5,13.2604781585835,3.31511953964588,86.9252077562327,15,1129.66363932568,0,1,0.242341405333806,0
flat,high,24220,5,3145,12.3757285666136,2.47514571332273,86.8698060941828,14,1165.89929157349,0,1,0.18126103616824,0
flat,high,24220,6,3065,12.3740216299994,2.06233693833323,85.3739612188366,14,1235.11028319774,0,1,0.220818159376094,0
flat,high,24220,7,3232.5,13.2366540094434,1.89095057277762,87.0914127423823,15,1250.98249394234,1,1,8.31301132315284,0
flat,high,24220,8,4205,15.0390907452102,1.87988634315127,85.4293628808864,17,1396.42609569168,1,1,8.67158005409336,0
flat,high,24220,9,3767.5,14.1363301568117,1.57070335075686,86.3157894736842,16,1409.2610802363,1,1,8.56116836989351,0
flat,high,24220,10,3377.5,14.1401698570719,1.41401698570719,85.0415512465374,16,1381.74625743954,1,1,8.4887025494748,0
flat,high,24220,11,3530,15.0178686382638,1.36526078529671,85.3185595567867,17,1372.17027138051,1,1,8.56132479999632,0
flat,high,24220,12,3657.5,15.0365232555561,1.25304360462968,85.0415512465374,17,1509.33881880184,1,1,8.67982736621395,0
flat,high,24221,1,6085,10.5774271842762,10.5774271842762,87.2787610619469,12,1037.91529007585,0,1,0.406687573452632,0
flat,high,24221,2,3567.5,10.5782452265013,5.28912261325064,85.5088495575221,12,1026.68518663778,0,1,0.081706028464349,1
flat,high,24221,3,3163.75,12.3732162920928,4.1244054306976,86.6703539823009,14,1036.41006987488,0,1,0.10286698418176,0
flat,high,24221,4,3316.25,14.157705584555,3.53942639613875,86.2278761061947,16,1024.46409940462,0,1,0.183438184715417,0
flat,high,24221,5,2932.5,13.2594543840669,2.65189087681339,86.0066371681416,15,1058.41125160915,0,1,0.117817879626806,0
flat,high,24221,6,3570,13.243284384543,2.2072140640905,87.0022123893805,15,1230.26263286299,1,1,8.28353741857571,0
flat,high,24221,7,3758.75,14.1342093895654,2.01917276993791,85.4535398230089,16,1238.12210116329,1,1,8.34492486567387,0
flat,high,24221,8,3317.5,14.1743972968291,1.77179966210364,85.6194690265487,16,1200.45023026237,1,1,8.27172060832662,0
flat,high,24221,9,3641.25,14.1556852159912,1.57285391288792,85.3982300884956,16,1344.30302783281,1,1,8.38361464964107,0
flat,high,24221,10,3858.75,15.0278053971831,1.50278053971831,85.9513274336283,17,1377.01271073046,1,1,8.46029712479677,0
flat,high,24221,11,4366.25,16.7994775964739,1.52722523604308,86.7256637168142,19,1465.98453203812,1,1,8.63560319590292,0
flat,high,24221,12,5086.25,18.5485593816712,1.54571328180593,85.8407079646018,21,1627.87537106432,1,1,8.87327517842982,0
hilly,low,25002,1,6047.5,10.5821967294087,10.5821967294087,87.1232876712329,12,1077.48655028269,0,1,0.405515207678408,0
hilly,low,25002,2,3575,10.6024289619963,5.30121448099816,85.8082191780822,12,1069.79454704712,0,1,0.08865824977348,0
hilly,low,25002,3,2882.5,11.4839991458101,3.82799971527004,86.2465753424657,13,1093.39821607813,0,1,0.0676699311668985,1
hilly,low,25002,4,3266.25,13.2648524829074,3.31621312072684,86.9041095890411,15,1106.71500224102,0,1,0.225929029868003,0
hilly,low,25002,5,3187.5,13.2609698428822,2.65219396857644,86.4109589041096,15,1168.61779224635,1,1,8.26014257367239,0
hilly,low,25002,6,3083.75,12.359406596805,2.0599010994675,86.1369863013699,14,1182.62905562608,1,1,8.20634404552132,0
hilly,low,25002,7,3168.75,12.3578791571969,1.76541130817098,85.4794520547945,14,1246.68378073242,1,1,8.26292817222901,0
hilly,low,25002,8,3727.5,14.1455785933541,1.76819732416926,86.3013698630137,16,1359.59523324485,1,1,8.51509932761181,0
hilly,low,25002,9,4013.75,15.0331109207822,1.67034565786469,85.4246575342466,17,1388.06759014083,1,1,8.62163406692622,0
hilly,low,25002,10,3113.75,13.2673257136322,1.32673257136322,85.8630136986301,15,1326.11911211643,1,1,8.36410882755527,0
hilly,low,25002,11,4082.5,15.9134714285893,1.44667922078084,86.027397260274,18,1480.18425000212,1,1,8.74591039138239,0
hilly,low,25002,12,3696.25,15.0337468825396,1.25281224021163,86.2465753424657,17,1488.20145123376,1,1,8.6533399880873,0
hilly,low,25003,1,6440,11.4579601857554,11.4579601857554,85.8200455580866,13,1085.48300118202,0,1,0.459757686251044,0
hilly,low,25003,2,3497.5,10.5905083913497,5.29525419567487,85.4783599088838,12,1083.99608505788,0,1,0.105468339595154,0
hilly,low,25003,3,2906.25,11.5197377784328,3.83991259281094,85.876993166287,13,1077.96552904235,1,1,8.08373259011253,0
hilly,low,25003,4,2661.25,11.5085943616715,2.87714859041787,85.0227790432802,13,1058.20108979145,0,1,0.0442756846420987,1
hilly,low,25003,5,3250,15.0173157194297,3.00346314388594,85.8200455580866,17,1125.33846631636,0,1,0.319918200168986,0
